Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Vaccinated,First Dose,Second Dose
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-10-29,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-10-30,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-10-31,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-01,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-02,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-03,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-04,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-05,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-06,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-07,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-08,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-09,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-10,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-11,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-12,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-13,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-14,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-15,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-16,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-17,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-18,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-19,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-20,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-21,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-22,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-23,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-24,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-25,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-26,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-27,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-28,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-29,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-11-30,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-01,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-02,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-03,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-04,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-05,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-06,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-07,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-08,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-09,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-10,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-11,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-12,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-13,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-14,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-15,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-16,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-17,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-18,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-19,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-20,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-21,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-22,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-23,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-24,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-25,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-26,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-27,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-28,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-29,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-30,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2020-12-31,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-01,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-02,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-03,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-04,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-05,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-06,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-07,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-08,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-09,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-10,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-11,1350,9430,1350
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-12,1044,13498,1044
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-13,633,18131,633
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-14,342,20585,342
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-15,274,22186,274
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-16,170,19249,170
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-17,146,12357,146
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-18,297,13265,297
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-19,244,22306,244
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-20,222,23628,222
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-21,179,26641,179
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-22,118,31086,118
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-23,68,31978,68
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-24,53,14316,53
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-25,128,18184,128
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-26,111,20219,111
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-27,151,20305,151
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-28,115,26937,115
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-29,142,31704,142
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-30,690,38895,690
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-01-31,205,20737,205
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-01,168,22773,168
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-02,141,24359,141
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-03,195,30486,195
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-04,262,31236,262
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-05,264,32121,264
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-06,108,35738,108
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-07,56,18134,56
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-08,248,22911,248
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-09,205,26768,205
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-10,318,29303,318
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-11,367,32703,367
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-12,310,35399,310
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-13,185,32849,185
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-14,124,15468,124
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-15,425,17937,425
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-16,807,23716,807
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-17,985,31337,985
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-18,1031,29410,1031
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-19,994,24174,994
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-20,667,21754,667
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-21,597,9212,597
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-22,1200,12502,1200
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-23,1711,21235,1711
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-24,2055,29183,2055
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-25,2296,31572,2296
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-26,2130,32792,2130
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-27,1776,26488,1776
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-02-28,1279,12084,1279
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-01,1838,13206,1838
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-02,3335,14625,3335
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-03,4449,18132,4449
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-04,4563,24456,4563
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-05,3690,28435,3690
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-06,2052,27094,2052
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-07,1316,10669,1316
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-08,2521,13993,2521
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-09,4740,14125,4740
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-10,6316,15853,6316
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-11,6082,16953,6082
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-12,5699,24023,5699
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-13,3390,33287,3390
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-14,1649,16706,1649
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-15,3469,25135,3469
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-16,6227,28166,6227
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-17,7775,30046,7775
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-18,8581,34337,8581
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-19,8172,39970,8172
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-20,5979,48900,5979
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-21,3420,23855,3420
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-22,5350,21443,5350
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-23,10995,21167,10995
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-24,15772,21948,15772
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-25,15235,21121,15235
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-26,18438,26735,18438
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-27,15526,27580,15526
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-28,9594,19081,9594
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-29,10935,15393,10935
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-30,18049,14685,18049
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-03-31,25192,15563,25192
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-01,28952,11103,28952
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-02,16031,6982,16031
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-03,11629,7013,11629
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-04,3101,3124,3101
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-05,4198,2648,4198
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-06,12142,5540,12142
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-07,26546,6469,26546
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-08,29202,6256,29202
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-09,29259,6947,29259
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-10,30890,7222,30890
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-11,12328,4499,12328
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-12,13077,3894,13077
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-13,20325,4948,20325
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-14,22346,7659,22346
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-15,27149,8436,27149
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-16,32478,8811,32478
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-17,32476,9064,32476
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-18,14378,5410,14378
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-19,17794,6479,17794
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-20,22752,6995,22752
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-21,27091,7664,27091
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-22,28020,8514,28020
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-23,30226,8826,30226
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-24,35596,9670,35596
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-25,16952,5180,16952
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-26,19805,5895,19805
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-27,24652,7561,24652
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-28,30088,8719,30088
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-29,31952,7967,31952
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-04-30,27416,9463,27416
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-01,24200,9306,24200
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-02,11238,5845,11238
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-03,8287,4719,8287
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-04,16737,8266,16737
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-05,26275,9041,26275
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-06,30745,8806,30745
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-07,30278,8645,30278
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-08,28524,10987,28524
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-09,12166,6541,12166
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-10,15069,7478,15069
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-11,22760,8782,22760
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-12,29408,11974,29408
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-13,27823,13603,27823
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-14,25571,14304,25571
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-15,25431,15427,25431
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-16,11943,8536,11943
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-17,16838,6938,16838
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-18,21060,11316,21060
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-19,23986,17216,23986
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-20,27320,17436,27320
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-21,27734,14278,27734
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-22,36202,13352,36202
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-23,16389,8213,16389
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-24,21642,7955,21642
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-25,25219,12100,25219
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-26,27785,15348,27785
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-27,28216,16674,28216
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-28,28337,13289,28337
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-29,27225,11929,27225
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-30,13411,8118,13411
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-05-31,12710,6052,12710
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-01,22007,7053,22007
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-02,22686,11230,22686
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-03,24547,12432,24547
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-04,25222,11695,25222
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-05,30770,13235,30770
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-06,16896,8277,16896
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-07,19894,7341,19894
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-08,20376,8892,20376
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-09,20557,11476,20557
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,TCA,Latin America and the Caribbean,29,2021-06-10,20022,13104,20022
